,timestamp,side,quantity,price,commission,slippage
451,2021-09-02,SELL,0.0009907322711706357,153.65633469033529,1.0,1.8044677802367733e-06
452,2021-09-03,SELL,0.0009896330946146392,154.2985011083864,1.0,2.007327469581167e-06
453,2021-09-07,SELL,0.0009890883978158627,156.68975370388316,1.0,1.7085526565631615e-06
454,2021-09-08,SELL,0.000986425562023996,155.10224839953221,1.0,1.7735030527216127e-06
455,2021-09-09,SELL,0.0009887406246038566,154.06719876097844,1.0,2.012277195577016e-06
456,2021-09-10,SELL,0.0009895161167818856,148.96538869399896,1.0,1.2418224800425595e-06
457,2021-09-13,SELL,0.0009952697547701561,149.54745091621584,1.0,1.47080932095827e-06
458,2021-09-14,SELL,0.0009935929855506842,148.11062352189356,1.0,1.4076278659927104e-06
459,2021-09-15,SELL,0.000995552223410634,149.02486771703443,1.0,1.6257143753674136e-06
460,2021-09-16,SELL,0.0009941509931801207,148.78353951395957,1.0,1.7932403154652958e-06
461,2021-09-17,SELL,0.000994674819253305,146.0623322901498,1.0,1.2748617450781834e-06
462,2021-09-20,SELL,0.000997743498637682,142.94017244085234,1.0,1.2834323756667417e-06
463,2021-09-21,SELL,0.0010008566730714819,143.43372104923085,1.0,1.648489918999117e-06
464,2021-09-22,SELL,0.0009997605769447304,145.85178966549674,1.0,1.6681833495441742e-06
465,2021-09-23,SELL,0.0009971220705828898,146.83730136976652,1.0,1.8182933631287964e-06
466,2021-09-24,SELL,0.0009964241827171705,146.92817648119592,1.0,2.0019644668555695e-06
467,2021-09-27,SELL,0.0009964381041944748,145.38103913048292,1.0,1.6822686080087569e-06
468,2021-09-28,SELL,0.0009982353187378834,141.9049585462251,1.0,1.3569636236103958e-06
469,2021-09-29,SELL,0.0010019809220693787,142.8294705645829,1.0,1.6569022582272773e-06
470,2021-09-30,SELL,0.0010002791002809985,141.49444830282363,1.0,1.4997635112636813e-06
471,2021-10-01,SELL,0.0010021217056932485,142.64994222307416,1.0,1.4694377778034376e-06
472,2021-10-04,SELL,15.756161967930312,139.14457697403932,1.0961922458810551,0.02210990990048947
473,2021-10-05,SELL,2.5579783165267953,141.10220956045393,1.0,0.004013803646601182
474,2021-10-06,SELL,0.42016812094946054,141.99584520561658,1.0,0.0006539991788220792
475,2021-10-07,SELL,0.06847864340076981,143.29327802948114,1.0,0.00012488720900932578
476,2021-10-08,SELL,0.010287217267213933,142.90100973662803,1.0,1.917511804842232e-05
477,2021-10-11,SELL,0.0005487124910281693,142.8092160937491,1.0,9.760605003801106e-07
478,2021-10-12,BUY,0.0010758657657170545,141.50479455204578,1.0,1.7813780347331303e-06
479,2021-10-13,BUY,0.0013450559453822564,140.90352636372393,1.0,2.135487156114356e-06
480,2021-10-14,BUY,0.0013885778350708478,143.76292495741012,1.0,2.387543488593222e-06
481,2021-10-15,BUY,0.0014003713363575088,144.85021792258826,1.0,2.4608959751557185e-06
482,2021-10-18,BUY,0.0014041279321208577,146.5558225908783,1.0,2.224311672774744e-06
483,2021-10-19,BUY,0.0014075587801940515,148.75490627266063,1.0,2.3957758900445713e-06
484,2021-10-20,BUY,0.0014117590446964812,149.25853468784146,1.0,2.7568796198695442e-06
485,2021-10-21,BUY,0.0014133183912861114,149.4785895421424,1.0,2.6955975652366996e-06
486,2021-10-22,BUY,0.0014139531362911129,148.68585095147222,1.0,2.7396961730329976e-06
487,2021-10-25,BUY,0.0014127554286886834,148.63505118069213,1.0,2.9484252730123884e-06
488,2021-10-26,BUY,0.0014124637690091646,149.3196343720356,1.0,2.7027357007643785e-06
489,2021-10-27,BUY,0.0014135419219485357,148.84486202761627,1.0,2.8091500908946317e-06
490,2021-10-28,BUY,0.0014129464370942202,152.5799922838812,1.0,2.155012936720534e-06
491,2021-10-29,BUY,0.0014190036520442817,149.797983054492,1.0,1.9015684270760856e-06
492,2021-11-01,BUY,0.0014154742331147219,148.95566859530368,1.0,2.4412864623651704e-06
493,2021-11-02,BUY,0.0014134652711668139,150.02160473219726,1.0,2.550501722010168e-06
494,2021-11-03,BUY,0.0014148747377475956,151.49937784899632,1.0,2.9032120728954427e-06
495,2021-11-04,BUY,0.001417562321135435,150.96328329396738,1.0,2.753650357537456e-06
496,2021-11-05,BUY,21.818681021173433,151.28757015731082,1.6504476178653809,0.04079674303194132
497,2021-11-08,SELL,3.855193426264351,150.4432050183476,1.0,0.007818963354439098
498,2021-11-09,BUY,0.6758754050695179,150.81354746860686,1.0,0.0013526119476193978
499,2021-11-10,SELL,0.1201556612064012,147.91554336871866,1.0,0.00022012626819061141
500,2021-11-11,BUY,0.019579664036234234,147.86514568123053,1.0,4.521396658494315e-05
501,2021-11-12,SELL,0.00454696395830112,149.99332042671264,1.0,8.53815461559374e-06
502,2021-11-15,SELL,0.0003711974938926943,150.0025493045497,1.0,7.2352502201788e-07
503,2021-11-16,SELL,0.0011023417709932204,151.0058149998259,1.0,2.1624066250874113e-06
504,2021-11-17,SELL,0.0009730244995909132,153.49326519261587,1.0,1.584838062867354e-06
505,2021-11-18,SELL,0.0009929945455233735,157.87432835222396,1.0,1.3353234312670493e-06
506,2021-11-19,SELL,0.0009843379736169666,160.55150368754022,1.0,1.4591342124179885e-06
507,2021-11-22,SELL,0.000982857092179934,161.02159116258952,1.0,1.4601951528103376e-06
508,2021-11-23,SELL,0.0009825952916084901,161.40433176681952,1.0,1.6182852069705328e-06
509,2021-11-24,SELL,0.0009822054892927312,161.9357618077991,1.0,1.908363935908259e-06
510,2021-11-26,SELL,0.0009816696128881475,156.80945046346332,1.0,1.7546916256811912e-06
511,2021-11-29,SELL,0.0009876453679371622,160.250542915712,1.0,1.6800264317099759e-06
512,2021-11-30,SELL,0.0009825842094075554,165.30299084350796,1.0,1.231154656356375e-06
513,2021-12-01,SELL,0.000977735777256683,164.7719384242874,1.0,1.3048962560179948e-06
514,2021-12-02,SELL,0.0009792774705861262,163.75959353287303,1.0,1.3713942547838329e-06
515,2021-12-03,SELL,0.0009801381955423238,161.83559370575438,1.0,1.4600704927675117e-06
516,2021-12-06,SELL,0.0009821750096392634,165.32368236119865,1.0,1.5661077033980005e-06
517,2021-12-07,SELL,0.0009777910149111335,171.18036740101957,1.0,1.5253627731834284e-06
518,2021-12-08,SELL,0.0009719521722226787,175.08049655298186,1.0,1.573213849680545e-06
519,2021-12-09,SELL,0.0009686938419397606,174.5606089238904,1.0,1.6201952597453261e-06
